10/23/2018
7:17:41 PM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
17.580000	0.137264	0.137264
17.582000	0.030349	0.030349
17.584000	-0.015472	-0.015472
17.586000	-0.035837	-0.035837
17.588000	-0.015472	-0.015472
17.590000	0.045622	0.045622
17.592000	0.137264	0.137264
17.594000	0.188175	0.188175
17.596000	0.208540	0.208540
17.598000	0.172902	0.172902
17.600000	0.137264	0.137264
17.602000	0.030349	0.030349
17.604000	-0.030746	-0.030746
17.606000	-0.040928	-0.040928
17.608000	-0.015472	-0.015472
17.610000	0.045622	0.045622
17.612000	0.137264	0.137264
17.614000	0.183084	0.183084
17.616000	0.198358	0.198358
17.618000	0.172902	0.172902
17.620000	0.127081	0.127081
17.622000	0.025257	0.025257
17.624000	-0.020563	-0.020563
17.626000	-0.025654	-0.025654
17.628000	-0.005290	-0.005290
17.630000	0.045622	0.045622
17.632000	0.142355	0.142355
17.634000	0.188175	0.188175
17.636000	0.203449	0.203449
17.638000	0.162719	0.162719
17.640000	0.101625	0.101625
17.642000	0.020166	0.020166
17.644000	-0.025654	-0.025654
17.646000	-0.035837	-0.035837
17.648000	-0.000199	-0.000199
17.650000	0.055805	0.055805
17.652000	0.132172	0.132172
17.654000	0.183084	0.183084
17.656000	0.193267	0.193267
17.658000	0.177993	0.177993
17.660000	0.111808	0.111808
