11/13/2018
7:38:34 PM

0, CH+=0, CH-=199, Range=+/-10, y=a
1, CH+=1, CH-=199, Range=+/-10, y=b
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
28.940000	1.822916	2.775600	0.066791	0.228887	1.822916	2.775600	0.066791	0.228887
28.950000	1.817843	2.765457	-0.029569	0.046412	1.817843	2.765457	-0.029569	0.046412
28.960000	1.822916	2.770528	0.031290	0.071756	1.822916	2.770528	0.031290	0.071756
28.970000	1.833062	2.770528	0.127649	0.036275	1.833062	2.770528	0.127649	0.036275
28.980000	1.833062	2.780671	0.244295	0.330261	1.833062	2.780671	0.244295	0.330261
28.990000	1.822916	2.775600	0.061719	0.168062	1.822916	2.775600	0.061719	0.168062
29.000000	1.827989	2.780671	0.147936	0.274505	1.827989	2.780671	0.147936	0.274505
29.010000	1.822916	2.775600	-0.009283	0.213680	1.822916	2.775600	-0.009283	0.213680
29.020000	1.822916	2.770528	0.082005	0.081894	1.822916	2.770528	0.082005	0.081894
29.030000	1.827989	2.775600	0.026218	0.097100	1.827989	2.775600	0.026218	0.097100
29.040000	1.827989	2.770528	0.178365	0.168062	1.827989	2.770528	0.178365	0.168062
29.050000	1.833062	2.770528	0.168222	0.081894	1.833062	2.770528	0.168222	0.081894
29.060000	1.833062	2.780671	0.310226	0.294780	1.833062	2.780671	0.310226	0.294780
29.070000	1.827989	2.775600	0.178365	-0.004275	1.827989	2.775600	0.178365	-0.004275
29.080000	1.833062	2.770528	0.244295	0.086962	1.833062	2.770528	0.244295	0.086962
29.090000	1.827989	2.770528	0.036361	-0.024550	1.827989	2.770528	0.036361	-0.024550
29.100000	1.822916	2.765457	-0.110714	-0.120856	1.822916	2.765457	-0.110714	-0.120856
29.110000	1.812770	2.765457	-0.460652	-0.293192	1.812770	2.765457	-0.460652	-0.293192
29.120000	1.817843	2.760386	-0.379507	-0.354017	1.817843	2.760386	-0.379507	-0.354017
29.130000	1.817843	2.765457	-0.425151	-0.343879	1.817843	2.765457	-0.425151	-0.343879
29.140000	1.817843	2.765457	-0.399793	-0.227299	1.817843	2.765457	-0.399793	-0.227299
29.150000	1.807697	2.770528	-0.607727	-0.430048	1.807697	2.770528	-0.607727	-0.430048
29.160000	1.812770	2.760386	-0.480938	-0.338811	1.812770	2.760386	-0.480938	-0.338811
29.170000	1.807697	2.770528	-0.699015	-0.404704	1.807697	2.770528	-0.699015	-0.404704
29.180000	1.812770	2.765457	-0.521510	-0.359086	1.812770	2.765457	-0.521510	-0.359086
29.190000	1.812770	2.760386	-0.582369	-0.430048	1.812770	2.760386	-0.582369	-0.430048
29.200000	1.807697	2.760386	-0.516439	-0.354017	1.807697	2.760386	-0.516439	-0.354017
29.210000	1.817843	2.765457	-0.445437	-0.348948	1.817843	2.765457	-0.445437	-0.348948
29.220000	1.807697	2.765457	-0.440365	-0.141130	1.807697	2.765457	-0.440365	-0.141130
29.230000	1.807697	2.770528	-0.531654	-0.227299	1.807697	2.770528	-0.531654	-0.227299
29.240000	1.817843	2.750243	-0.369364	-0.171543	1.817843	2.750243	-0.369364	-0.171543
29.250000	1.802624	2.765457	-0.557011	-0.252642	1.802624	2.765457	-0.557011	-0.252642
29.260000	1.812770	2.760386	-0.511367	-0.354017	1.812770	2.760386	-0.511367	-0.354017
29.270000	1.807697	2.760386	-0.602655	-0.354017	1.807697	2.760386	-0.602655	-0.354017
29.280000	1.812770	2.755314	-0.404865	-0.277986	1.812770	2.755314	-0.404865	-0.277986
29.290000	1.812770	2.760386	-0.384578	-0.313467	1.812770	2.760386	-0.384578	-0.313467
29.300000	1.812770	2.765457	-0.293290	-0.186749	1.812770	2.765457	-0.293290	-0.186749
29.310000	1.817843	2.765457	-0.394721	-0.364154	1.817843	2.765457	-0.394721	-0.364154
29.320000	1.812770	2.760386	-0.267932	-0.217161	1.812770	2.760386	-0.267932	-0.217161
29.330000	1.817843	2.770528	-0.333863	-0.212093	1.817843	2.770528	-0.333863	-0.212093
29.340000	1.812770	2.760386	-0.298362	-0.191818	1.812770	2.760386	-0.298362	-0.191818
29.350000	1.807697	2.765457	-0.460652	-0.186749	1.807697	2.765457	-0.460652	-0.186749
29.360000	1.817843	2.760386	-0.247646	-0.207024	1.817843	2.760386	-0.247646	-0.207024
29.370000	1.827989	2.760386	-0.151286	-0.070168	1.827989	2.760386	-0.151286	-0.070168
29.380000	1.817843	2.760386	-0.075213	-0.044825	1.817843	2.760386	-0.075213	-0.044825
29.390000	1.817843	2.775600	-0.191859	-0.151268	1.817843	2.775600	-0.191859	-0.151268
29.400000	1.827989	2.765457	-0.059998	-0.070168	1.827989	2.765457	-0.059998	-0.070168
29.410000	1.802624	2.770528	-0.379507	-0.141130	1.802624	2.770528	-0.379507	-0.141130
29.420000	1.822916	2.765457	-0.171573	-0.136062	1.822916	2.765457	-0.171573	-0.136062
29.430000	1.807697	2.760386	-0.257789	-0.130993	1.807697	2.760386	-0.257789	-0.130993
29.440000	1.812770	2.765457	-0.171573	-0.075237	1.812770	2.765457	-0.171573	-0.075237
29.450000	1.827989	2.770528	-0.156358	-0.034687	1.827989	2.770528	-0.156358	-0.034687
29.460000	1.807697	2.760386	-0.237503	0.041344	1.807697	2.760386	-0.237503	0.041344
29.470000	1.812770	2.775600	-0.328791	0.005863	1.812770	2.775600	-0.328791	0.005863
29.480000	1.827989	2.755314	-0.080285	0.046412	1.827989	2.755314	-0.080285	0.046412
29.490000	1.807697	2.765457	-0.217217	0.010931	1.807697	2.765457	-0.217217	0.010931
29.500000	1.817843	2.770528	-0.125929	-0.095512	1.817843	2.770528	-0.125929	-0.095512
29.510000	1.807697	2.765457	-0.288219	-0.161405	1.807697	2.765457	-0.288219	-0.161405
29.520000	1.827989	2.760386	-0.034641	-0.029618	1.827989	2.760386	-0.034641	-0.029618
29.530000	1.817843	2.765457	-0.049855	0.021069	1.817843	2.765457	-0.049855	0.021069
